128
93 12 84 34 79 16 17 16 97 41 74 40 57 52 80 78 54 69 42 40 12 25 5 91 75 25 71 26 3 54 84 39 16 77 14 85 77 33 76 21 57 87 50 23 19 8 33 42 24 37 27 77 95 31 0 36 98 36 38 39 44 3 24 99 23 72 49 51 81 6 50 50 49 91 77 62 3 55 38 33 19 57 19 74 71 48 46 55 12 22 16 82 93 3 7 29 72 69 31 68 77 29 31 62 18 18 94 40 86 93 74 5 58 94 81 94 68 2 4 31 95 36 38 20 36 49 62 40 
37 8 70 70 40 45 97 93 13 7 60 54 85 15 16 34 60 67 16 91 69 20 89 86 61 12 37 34 22 13 49 84 12 41 13 88 55 9 85 47 2 82 94 51 32 73 74 2 18 91 22 52 50 14 36 0 64 51 91 63 73 28 76 51 53 77 93 11 28 36 74 43 100 75 11 95 12 90 40 89 43 59 26 8 34 81 63 39 100 84 21 7 61 54 36 76 39 76 88 73 29 49 42 6 38 86 88 1 8 41 4 65 32 41 16 51 49 70 56 87 67 14 37 81 10 4 98 35 
64 29 25 48 87 5 86 24 87 81 4 65 4 24 41 14 35 86 62 10 23 3 87 64 100 79 40 62 100 48 7 19 93 57 11 30 88 31 49 87 99 18 77 82 53 30 41 75 70 70 79 60 69 22 98 64 0 89 20 62 26 62 97 59 22 48 94 16 93 25 83 33 17 26 12 98 41 94 68 97 70 70 16 30 69 60 59 14 45 78 72 89 74 91 80 35 43 11 45 2 66 53 30 100 15 20 11 26 48 48 55 58 61 23 85 44 20 46 45 44 32 38 73 5 41 75 22 5 
78 33 1 29 3 87 90 54 72 30 36 38 43 34 56 94 24 34 48 54 86 44 1 95 79 84 99 92 70 20 54 38 72 20 33 19 80 26 66 31 98 97 14 36 36 24 32 41 39 64 39 20 57 77 36 51 89 0 41 3 32 63 57 26 55 71 84 75 58 28 89 4 32 99 79 59 73 41 86 4 86 92 8 13 58 7 4 50 35 50 39 3 97 83 71 55 13 91 49 21 31 47 38 1 27 2 38 82 81 31 97 93 83 54 40 96 38 5 43 92 62 67 54 29 31 1 89 70 
31 20 76 22 22 53 63 58 21 32 60 15 63 65 71 9 67 47 45 92 71 26 56 100 98 60 77 49 25 65 15 73 76 86 6 76 51 35 79 92 98 77 68 35 65 63 55 2 12 71 69 81 96 37 38 91 20 41 0 99 45 76 50 7 86 90 79 80 79 59 97 69 78 4 91 53 76 85 25 6 26 78 53 51 48 83 9 46 46 51 89 22 13 68 96 77 10 71 68 5 28 14 24 11 14 63 17 49 81 58 23 68 76 1 69 99 100 48 93 53 30 79 23 67 37 65 63 51 
3 35 53 17 6 12 96 35 69 37 3 30 39 50 75 26 24 93 69 90 8 56 79 97 10 32 3 50 47 97 4 86 53 12 69 46 7 29 1 60 2 20 11 49 35 4 74 34 75 54 90 9 94 44 39 63 62 3 99 0 55 36 85 2 31 49 77 92 32 37 14 47 87 21 34 61 50 94 80 29 66 72 74 19 78 34 16 12 49 76 32 55 21 8 91 78 18 76 47 49 74 87 92 92 44 17 58 42 60 86 63 75 13 26 19 61 85 32 77 82 32 69 35 68 32 56 100 46 
87 20 45 92 8 56 80 9 43 60 78 47 80 1 46 78 40 84 99 54 41 97 77 67 35 77 65 38 13 79 12 97 85 10 46 21 42 41 59 19 13 17 61 27 41 88 74 37 41 61 98 21 100 79 44 73 26 32 45 55 0 92 65 57 5 28 83 13 22 60 79 25 86 63 39 63 93 75 60 76 32 66 68 42 17 12 56 43 65 43 78 13 65 8 43 10 80 20 43 23 76 26 68 55 68 8 5 100 2 59 49 65 36 18 89 98 57 83 72 4 97 17 17 31 41 17 62 69 
45 38 85 55 78 68 52 20 27 33 79 89 75 6 76 13 61 10 37 58 37 74 68 42 87 59 55 81 31 29 58 67 18 74 40 27 2 9 34 31 5 36 32 62 34 98 11 87 21 57 11 40 11 82 3 28 62 63 76 36 92 0 32 34 68 89 53 8 30 55 83 32 29 71 16 13 9 10 79 24 25 25 82 9 33 14 27 30 96 66 73 10 34 45 10 73 46 48 96 70 14 16 100 70 28 36 59 83 65 23 68 94 68 77 64 41 37 20 28 15 57 14 24 40 29 60 28 70 
23 30 37 23 50 58 86 14 96 89 100 65 89 33 49 89 67 69 30 91 65 74 6 55 74 73 51 54 73 62 84 21 35 29 57 2 37 100 65 90 27 90 38 70 42 82 62 74 79 12 38 69 73 54 24 76 97 57 50 85 65 32 0 42 82 84 40 78 75 37 53 60 9 93 39 97 17 32 12 86 94 32 64 31 37 10 34 13 61 32 36 25 89 40 26 72 62 65 38 65 49 21 77 93 92 91 89 36 48 92 47 48 69 58 39 59 5 71 9 64 59 11 93 86 27 41 59 65 
60 41 27 79 77 88 19 24 91 42 42 49 82 38 57 59 31 40 73 12 84 31 73 45 55 36 36 51 79 37 80 49 50 6 15 88 23 21 72 30 43 86 18 2 23 79 15 79 72 44 80 74 20 30 99 51 59 26 7 2 57 34 42 0 2 20 84 19 17 25 85 92 61 36 97 49 7 84 1 11 8 37 25 71 91 6 88 57 47 51 7 29 89 21 78 36 24 32 9 36 49 77 13 61 79 62 82 57 31 36 65 60 36 36 4 29 91 26 79 7 86 37 79 87 57 81 13 43 
66 8 81 11 37 87 68 83 90 84 12 44 30 92 62 21 63 62 78 50 68 26 81 58 2 85 24 1 10 64 17 8 99 33 62 95 72 7 51 37 48 65 8 56 91 100 40 28 52 80 46 15 39 63 23 53 22 55 86 31 5 68 82 2 0 19 58 33 17 24 84 31 87 28 33 21 29 35 15 14 36 36 81 13 79 41 16 40 31 95 20 4 9 90 5 86 12 19 95 76 90 32 60 47 19 55 60 64 33 5 42 9 83 32 95 74 62 10 9 65 17 26 70 35 97 82 31 83 
73 14 8 74 10 91 51 81 44 59 87 100 40 8 69 7 92 100 62 27 34 56 71 39 43 49 93 73 7 54 1 85 61 73 72 13 5 45 47 96 18 35 77 85 89 51 86 94 99 58 54 27 89 61 72 77 48 71 90 49 28 89 84 20 19 0 7 11 72 13 34 52 7 60 83 77 33 87 46 59 95 70 94 14 35 85 100 50 47 74 84 93 38 7 36 16 15 22 84 64 4 64 59 76 13 37 26 43 3 83 80 83 60 48 25 41 4 7 3 5 35 35 73 13 69 27 1 31 
19 4 49 82 71 65 1 9 1 23 53 58 8 74 33 35 31 65 65 22 90 76 44 18 38 48 57 65 94 1 87 13 24 78 31 97 34 55 88 25 46 60 38 81 6 82 71 70 11 42 75 70 12 73 49 93 94 84 79 77 83 53 40 84 58 7 0 32 74 5 71 25 30 17 68 77 82 52 3 78 3 37 76 49 99 84 12 46 35 16 28 92 88 12 38 44 78 23 53 88 77 55 98 78 8 26 10 79 59 52 55 79 6 96 92 30 74 40 39 89 86 34 11 20 27 81 39 74 
40 3 9 31 52 42 53 70 99 19 82 77 91 22 39 17 65 49 55 72 19 36 100 17 46 1 97 90 4 82 23 73 54 41 92 90 71 42 87 87 61 10 56 61 67 79 71 35 98 69 55 82 49 90 51 11 16 75 80 92 13 8 78 19 33 11 32 0 82 56 18 55 67 88 94 74 4 51 86 69 92 81 20 40 48 77 12 75 79 35 1 16 78 60 68 62 76 4 67 72 88 89 24 25 70 19 78 49 73 80 23 47 27 57 30 45 57 70 37 72 8 56 23 47 87 90 2 4 
18 17 59 54 68 100 83 1 18 100 25 97 75 27 22 51 34 32 88 67 33 50 47 18 18 17 20 91 85 82 27 93 59 72 92 8 55 41 53 2 4 12 96 91 49 70 51 69 36 51 57 7 61 38 81 28 93 58 79 32 22 30 75 17 17 72 74 82 0 13 94 80 16 58 3 61 62 46 21 25 73 57 74 92 67 13 29 82 43 72 75 91 42 82 4 54 10 90 5 35 25 32 34 28 27 31 2 8 71 45 95 71 61 65 60 59 76 67 71 57 20 76 36 22 28 74 84 95 
3 6 9 86 10 82 97 43 5 49 15 10 84 69 90 96 73 4 66 33 31 28 48 7 53 27 75 93 40 73 35 6 71 69 91 16 3 91 5 25 72 26 20 99 100 67 50 38 11 5 99 63 49 40 6 36 25 28 59 37 60 55 37 25 24 13 5 56 13 0 36 22 83 15 80 15 64 77 20 96 44 86 24 94 55 90 22 78 37 79 97 34 91 41 80 95 33 41 66 73 16 8 7 51 17 84 46 70 42 84 11 17 25 42 94 3 61 3 25 18 72 58 77 18 89 12 62 61 
64 99 35 69 85 24 83 66 94 86 30 62 92 72 53 59 91 1 99 31 35 4 37 59 98 40 5 65 57 98 52 77 70 77 55 77 2 83 5 96 62 91 10 48 60 49 76 6 60 86 34 97 13 45 50 74 83 89 97 14 79 83 53 85 84 34 71 18 94 36 0 75 41 68 33 36 71 66 27 1 34 78 8 91 60 13 66 5 17 55 7 1 14 74 89 2 33 24 91 90 87 98 28 81 20 29 48 47 76 58 87 95 58 72 63 88 33 80 20 9 68 49 96 19 68 48 97 40 
69 90 3 86 46 68 2 25 38 45 7 35 86 51 81 74 50 68 90 41 65 32 10 25 89 96 98 24 100 39 59 14 28 48 99 93 13 50 29 43 30 14 38 31 64 50 89 73 47 62 92 51 61 72 50 43 33 4 69 47 25 32 60 92 31 52 25 55 80 22 75 0 90 14 42 59 25 35 54 53 9 44 65 25 9 53 50 40 73 37 81 92 86 77 83 83 21 74 82 63 17 33 68 45 63 69 7 62 71 1 60 8 4 29 37 96 66 38 10 95 84 59 32 81 80 33 35 17 
51 27 65 97 3 4 61 88 55 23 100 54 30 29 84 51 30 94 3 41 40 84 78 97 48 15 23 71 98 5 86 57 74 18 40 75 53 18 96 96 22 34 91 58 68 38 62 62 52 26 92 28 60 20 49 100 17 32 78 87 86 29 9 61 87 7 30 67 16 83 41 90 0 58 72 81 43 52 80 86 9 40 46 80 35 70 47 5 10 45 6 99 57 10 19 93 51 1 30 29 70 9 24 51 55 6 16 69 43 80 93 32 39 29 39 19 81 87 42 79 56 2 3 29 58 30 28 80 
82 70 93 48 71 79 77 5 82 35 27 53 24 59 20 44 5 33 12 10 52 58 26 21 33 95 81 38 15 14 52 54 54 51 16 60 94 7 56 54 3 6 36 29 13 66 64 30 16 54 45 50 31 21 91 75 26 99 4 21 63 71 93 36 28 60 17 88 58 15 68 14 58 0 87 97 82 78 30 34 1 16 38 38 5 70 22 59 92 72 12 36 75 49 5 93 8 89 95 38 16 85 22 54 77 87 92 91 78 56 87 8 1 49 42 91 77 11 87 42 92 28 70 5 41 86 60 35 
98 87 11 39 8 18 55 11 24 61 50 41 45 79 96 76 73 72 34 18 71 28 3 19 34 54 73 36 49 73 51 24 42 40 48 35 54 37 53 72 23 74 57 83 86 17 63 79 73 29 75 25 15 55 77 11 12 79 91 34 39 16 39 97 33 83 68 94 3 80 33 42 72 87 0 26 73 55 81 83 71 68 66 38 64 12 56 53 63 12 49 87 58 22 78 74 98 66 22 99 95 17 15 57 73 64 19 79 70 54 78 36 34 37 7 63 27 80 17 24 80 70 38 5 44 98 8 84 
5 22 38 1 22 15 32 9 95 45 3 87 61 82 99 84 72 69 25 31 23 97 56 52 99 64 19 58 26 72 50 49 69 87 94 15 97 47 84 61 15 44 66 72 38 88 92 10 25 36 62 5 50 68 62 95 98 59 53 61 63 13 97 49 21 77 77 74 61 15 36 59 81 97 26 0 54 6 92 85 10 68 91 43 90 43 33 96 46 73 35 51 8 71 88 12 66 93 74 67 83 27 6 87 76 26 49 83 66 57 31 6 37 31 74 22 94 24 80 83 39 19 80 78 11 32 99 82 
24 21 28 68 75 27 32 60 34 72 93 85 27 9 94 74 66 50 73 48 16 32 21 73 45 55 57 8 29 15 4 99 23 46 37 77 96 44 85 92 96 67 67 48 29 26 94 17 6 78 50 89 90 41 3 12 41 73 76 50 93 9 17 7 29 33 82 4 62 64 71 25 43 82 73 54 0 49 36 75 43 56 11 20 46 46 18 31 16 71 39 86 6 95 85 2 39 74 29 90 55 10 47 93 59 82 90 71 56 75 10 30 63 30 38 99 45 82 77 76 84 47 55 60 84 68 100 37 
33 60 26 57 29 40 93 36 53 53 72 11 23 62 52 87 23 69 2 48 10 93 89 90 53 2 50 32 55 67 15 72 47 28 81 16 38 51 11 60 2 29 84 12 80 3 53 68 90 23 27 24 25 67 55 90 94 41 85 94 75 10 32 84 35 87 52 51 46 77 66 35 52 78 55 6 49 0 25 23 64 20 18 63 95 64 21 63 41 83 73 95 47 74 68 54 95 36 1 87 4 53 36 7 31 56 99 59 57 99 70 4 45 56 48 14 30 15 72 65 61 63 57 83 26 87 12 63 
33 81 15 81 84 42 27 8 43 93 45 50 22 22 62 3 21 3 53 43 83 58 56 68 7 35 50 67 32 73 55 12 94 48 42 71 77 85 51 10 24 3 18 32 45 58 36 3 16 94 80 81 80 2 38 40 68 86 25 80 60 79 12 1 15 46 3 86 21 20 27 54 80 30 81 92 36 25 0 49 92 22 42 77 59 66 74 38 4 83 9 27 47 43 30 45 94 77 9 97 55 99 81 29 30 58 2 91 95 27 36 15 83 84 7 86 79 94 11 37 43 64 47 11 21 56 13 40 
26 25 57 10 28 77 86 35 64 98 12 63 83 71 95 73 35 57 57 8 63 55 67 15 97 78 70 46 89 81 85 60 73 90 4 73 18 46 47 100 56 6 6 76 6 68 45 36 52 74 20 74 25 37 33 89 97 4 6 29 76 24 86 11 14 59 78 69 25 96 1 53 86 34 83 85 75 23 49 0 9 28 34 38 42 70 33 38 83 67 38 71 44 98 32 14 90 42 60 61 70 92 23 48 63 48 12 74 67 7 12 81 47 90 22 78 48 68 83 22 57 72 16 85 84 74 76 63 
27 44 14 64 76 23 20 2 96 81 26 8 77 70 57 75 47 15 68 52 7 21 29 69 74 72 63 38 66 22 81 50 1 66 58 36 68 35 86 85 46 36 53 95 97 31 31 90 68 98 90 48 63 36 19 43 70 86 26 66 32 25 94 8 36 95 3 92 73 44 34 9 9 1 71 10 43 64 92 9 0 80 9 20 78 1 13 15 30 62 73 27 51 60 23 42 96 52 50 88 27 30 57 66 78 85 51 59 89 76 81 7 41 75 79 97 56 44 28 73 50 50 35 85 100 5 58 36 
60 65 95 76 51 98 28 32 80 69 22 18 72 89 35 31 17 9 74 10 88 82 2 19 32 93 40 17 87 46 4 32 34 64 39 84 71 67 15 7 44 21 65 92 64 81 63 59 53 41 93 8 27 78 57 59 70 92 78 72 66 25 32 37 36 70 37 81 57 86 78 44 40 16 68 68 56 20 22 28 80 0 36 79 94 2 18 90 59 65 24 60 5 69 42 36 9 62 87 83 84 53 66 52 62 57 28 98 65 2 38 1 12 88 83 15 32 52 20 19 3 40 42 88 80 26 49 43 
85 10 84 20 51 68 8 91 17 73 34 49 68 53 90 46 2 27 80 96 54 67 79 84 99 31 85 45 64 74 27 31 79 9 24 53 64 75 38 53 5 4 50 14 46 34 70 97 6 35 55 97 32 62 19 26 16 8 53 74 68 82 64 25 81 94 76 20 74 24 8 65 46 38 66 91 11 18 42 34 9 36 0 61 17 9 3 74 48 11 17 68 66 29 28 52 2 55 5 39 10 28 1 31 46 46 16 53 12 9 100 40 51 94 36 6 87 45 86 43 77 88 22 63 100 95 26 98 
69 83 47 85 64 39 86 40 72 80 71 10 95 41 2 9 91 9 28 78 66 9 93 9 95 52 41 5 40 5 99 67 3 6 21 68 47 61 39 51 18 2 18 91 48 71 36 7 8 91 39 22 18 99 74 8 30 13 51 19 42 9 31 71 13 14 49 40 92 94 91 25 80 38 38 43 20 63 77 38 20 79 61 0 22 22 93 29 57 17 38 15 7 17 49 76 20 90 25 35 78 4 7 47 48 37 7 95 60 69 53 66 37 23 13 61 26 50 8 97 95 67 49 47 83 11 52 77 
34 81 98 76 6 97 71 30 26 17 17 87 7 70 46 89 17 55 79 40 13 33 30 34 92 63 38 94 65 30 98 71 92 76 53 85 28 15 95 73 58 66 16 65 39 80 77 29 39 10 36 36 98 12 71 34 69 58 48 78 17 33 37 91 79 35 99 48 67 55 60 9 35 5 64 90 46 95 59 42 78 94 17 22 0 44 90 70 18 93 24 60 82 79 65 52 18 69 96 37 43 33 63 95 89 83 14 87 80 69 94 41 9 78 71 77 96 51 33 67 17 60 78 75 7 65 8 55 
4 19 95 43 82 92 3 52 87 13 36 82 11 54 75 47 71 44 70 76 71 51 1 57 17 30 54 19 65 2 60 52 30 54 83 96 87 30 36 56 2 50 6 15 59 15 33 67 57 66 75 19 34 19 48 81 60 7 83 34 12 14 10 6 41 85 84 77 13 90 13 53 70 70 12 43 46 64 66 70 1 2 9 22 44 0 55 17 50 63 39 17 68 57 26 10 100 35 97 89 50 46 99 69 27 38 87 88 11 24 11 22 26 20 35 36 7 93 74 87 28 100 89 72 65 90 97 75 
52 50 80 19 67 20 24 37 6 54 58 55 34 77 92 74 68 62 94 23 49 14 66 55 93 40 22 49 56 6 70 36 94 45 29 79 47 58 15 96 57 30 45 89 19 26 2 80 73 26 4 10 42 21 46 63 59 4 9 16 56 27 34 88 16 100 12 12 29 22 66 50 47 22 56 33 18 21 74 33 13 18 3 93 90 55 0 54 78 99 100 67 14 71 7 53 43 52 51 76 93 90 59 46 98 97 49 69 29 79 63 46 41 68 55 31 68 68 41 97 83 48 60 70 83 24 3 100 
36 16 100 14 13 8 8 71 42 95 61 63 21 88 31 36 89 46 79 79 75 95 59 90 60 94 43 70 38 18 66 1 100 45 23 77 83 3 26 65 96 35 48 33 50 62 50 65 79 75 48 82 98 47 55 39 14 50 46 12 43 30 13 57 40 50 46 75 82 78 5 40 5 59 53 96 31 63 38 38 15 90 74 29 70 17 54 0 40 42 98 68 74 18 93 71 6 27 44 63 86 76 52 98 96 59 40 78 32 41 65 70 93 65 62 4 70 39 12 53 75 72 4 20 37 19 10 70 
88 19 18 17 55 40 15 61 5 6 91 60 54 63 13 39 83 74 84 7 8 72 64 52 25 9 9 20 16 87 33 72 30 64 12 6 35 8 1 44 23 25 73 97 12 43 30 22 74 9 81 45 93 8 12 100 45 35 46 49 65 96 61 47 31 47 35 79 43 37 17 73 10 92 63 46 16 41 4 83 30 59 48 57 18 50 78 40 0 48 59 3 79 39 93 68 23 86 26 36 87 34 67 24 48 97 28 20 82 42 84 10 31 11 41 55 10 36 56 54 49 29 74 3 89 1 95 56 
24 51 35 79 94 68 10 87 3 26 38 100 2 20 66 30 30 12 35 2 53 70 92 58 13 39 21 94 25 72 22 45 13 94 57 3 25 46 33 55 77 27 42 88 4 89 73 43 59 35 91 19 95 34 22 84 78 50 51 76 43 66 32 51 95 74 16 35 72 79 55 37 45 72 12 73 71 83 83 67 62 65 11 17 93 63 99 42 48 0 66 52 49 93 87 85 11 12 86 20 78 89 90 92 95 67 31 66 100 88 67 38 19 79 58 18 93 98 1 9 68 30 34 49 94 60 43 22 
13 99 15 64 34 55 42 3 56 67 43 40 79 55 43 19 8 75 1 82 17 9 23 87 79 98 38 8 81 98 66 69 67 86 45 45 64 37 77 93 62 55 67 68 96 12 75 25 92 72 46 91 99 52 16 21 72 39 89 32 78 73 36 7 20 84 28 1 75 97 7 81 6 12 49 35 39 73 9 38 73 24 17 38 24 39 100 98 59 66 0 82 48 96 88 44 14 25 80 76 65 56 28 88 90 57 35 11 47 86 17 49 95 86 81 74 27 30 54 96 25 28 45 48 43 45 24 19 
60 58 10 31 16 1 91 55 5 30 43 33 12 19 50 78 25 100 70 79 62 22 62 9 9 34 83 90 72 78 42 80 8 44 41 78 74 6 57 46 94 27 47 13 90 8 71 82 42 15 61 88 42 19 82 7 89 3 22 55 13 10 25 29 4 93 92 16 91 34 1 92 99 36 87 51 86 95 27 71 27 60 68 15 60 17 67 68 3 52 82 0 28 92 62 51 71 65 37 46 1 25 18 16 15 80 81 41 50 66 85 52 81 4 55 61 83 71 38 76 22 86 91 86 68 80 34 46 
25 75 55 42 25 83 60 36 16 3 53 57 53 65 30 38 81 97 16 24 8 25 72 87 60 49 87 50 46 89 92 88 20 60 35 78 36 74 22 82 68 89 65 83 62 18 48 18 50 93 74 1 4 29 93 61 74 97 13 21 65 34 89 89 9 38 88 78 42 91 14 86 57 75 58 8 6 47 47 44 51 5 66 7 82 68 14 74 79 49 48 28 0 88 97 16 49 23 40 91 91 57 46 13 83 57 80 95 10 19 85 99 14 8 9 80 2 19 44 69 10 82 94 70 62 12 43 80 
29 35 99 71 35 82 63 81 2 69 46 89 77 3 62 49 14 88 29 90 54 97 57 23 24 73 31 54 97 48 97 8 33 32 14 80 92 1 98 16 83 69 69 82 41 5 76 51 1 55 12 44 84 27 3 54 91 83 68 8 8 45 40 21 90 7 12 60 82 41 74 77 10 49 22 71 95 74 43 98 60 69 29 17 79 57 71 18 39 93 96 92 88 0 37 66 12 69 88 94 81 12 35 1 43 77 66 89 79 50 93 72 7 13 2 33 80 8 63 84 78 100 19 78 24 45 28 95 
10 39 95 92 44 8 11 23 95 43 71 77 97 96 93 83 34 83 43 98 91 42 74 86 86 36 95 88 35 7 72 40 22 67 100 48 15 10 33 33 32 13 35 46 25 64 75 37 34 37 54 24 19 2 7 36 80 71 96 91 43 10 26 78 5 36 38 68 4 80 89 83 19 5 78 88 85 68 30 32 23 42 28 49 65 26 7 93 93 87 88 62 97 37 0 49 17 39 90 78 76 24 34 13 67 94 76 5 14 25 64 42 39 30 32 24 6 47 69 35 13 59 49 91 77 47 58 97 
4 97 35 16 82 54 76 39 22 81 13 18 7 6 10 89 98 35 60 2 63 19 54 23 87 90 49 99 86 23 49 54 76 88 99 34 25 50 66 48 90 30 74 81 22 35 19 89 93 42 30 41 51 71 29 76 35 55 77 78 10 73 72 36 86 16 44 62 54 95 2 83 93 93 74 12 2 54 45 14 42 36 52 76 52 10 53 71 68 85 44 51 16 66 49 0 41 99 54 77 14 60 37 73 67 73 19 72 90 5 55 14 9 29 32 88 77 37 79 63 9 50 1 39 88 71 15 71 
83 15 48 24 42 34 68 93 34 99 34 78 70 100 27 92 64 95 32 24 84 55 53 55 85 81 63 25 73 57 73 63 5 87 30 89 12 56 33 43 27 66 87 27 100 95 50 81 82 90 27 15 87 62 72 39 43 13 10 18 80 46 62 24 12 15 78 76 10 33 33 21 51 8 98 66 39 95 94 90 96 9 2 20 18 100 43 6 23 11 14 71 49 12 17 41 0 92 48 76 27 54 15 5 64 99 79 68 45 44 57 21 96 36 49 61 40 7 54 82 13 5 91 38 27 15 86 72 
33 17 82 56 82 85 5 9 47 77 34 94 42 16 10 85 49 35 29 51 33 9 51 62 67 42 92 70 45 44 68 77 53 17 15 52 36 88 10 73 81 60 72 21 19 56 43 26 16 70 80 30 94 7 69 76 11 91 71 76 20 48 65 32 19 22 23 4 90 41 24 74 1 89 66 93 74 36 77 42 52 62 55 90 69 35 52 27 86 12 25 65 23 69 39 99 92 0 9 51 54 54 1 34 30 55 5 20 27 64 9 22 18 1 59 23 35 81 72 36 21 73 37 2 70 27 27 50 
68 21 79 76 26 71 61 8 61 18 70 24 72 25 71 96 19 74 40 10 4 30 21 70 20 71 33 100 33 68 58 48 63 80 53 22 1 54 11 41 12 86 38 99 69 37 85 99 2 18 68 49 32 30 31 88 45 49 68 47 43 96 38 9 95 84 53 67 5 66 91 82 30 95 22 74 29 1 9 60 50 87 5 25 96 97 51 44 26 86 80 37 40 88 90 54 48 9 0 65 71 28 87 67 87 24 15 31 38 53 43 7 9 16 20 43 26 95 61 12 12 61 14 74 22 52 46 96 
69 38 61 20 82 7 69 14 44 6 16 1 51 37 28 49 59 28 47 33 33 60 99 60 36 26 73 32 61 28 40 43 80 99 11 29 24 75 87 34 85 11 34 61 35 22 59 16 15 46 20 20 55 67 68 73 2 21 5 49 23 70 65 36 76 64 88 72 35 73 90 63 29 38 99 67 90 87 97 61 88 83 39 35 37 89 76 63 36 20 76 46 91 94 78 77 76 51 65 0 84 91 82 42 44 33 83 79 96 53 48 75 44 22 8 83 86 87 60 74 84 73 96 93 5 52 25 40 
10 89 5 76 37 8 55 41 85 8 66 1 2 97 9 61 54 94 29 50 17 7 38 15 74 9 25 51 87 32 72 13 52 26 2 53 26 5 63 96 100 61 74 82 33 88 83 100 87 45 82 54 81 5 77 29 66 31 28 74 76 14 49 49 90 4 77 88 25 16 87 17 70 16 95 83 55 4 55 70 27 84 10 78 43 50 93 86 87 78 65 1 91 81 76 14 27 54 71 84 0 82 14 53 19 16 93 47 38 22 17 56 43 80 7 49 49 49 9 82 23 30 45 12 38 77 11 87 
15 35 33 19 34 76 35 73 100 62 48 29 75 71 57 4 18 83 81 88 59 53 9 52 13 46 46 11 95 59 48 87 44 76 70 23 24 20 75 34 31 85 48 95 5 3 22 9 30 83 21 38 35 13 29 49 53 47 14 87 26 16 21 77 32 64 55 89 32 8 98 33 9 85 17 27 10 53 99 92 30 53 28 4 33 46 90 76 34 89 56 25 57 12 24 60 54 54 28 91 82 0 57 79 14 20 39 54 72 81 55 70 47 55 94 30 25 47 10 5 16 72 45 93 57 90 20 84 
26 43 52 44 49 27 25 23 88 19 43 86 57 94 19 23 85 95 63 51 59 50 89 62 42 41 41 81 87 29 79 17 83 61 71 52 41 62 81 44 82 5 27 45 66 1 34 16 52 16 52 79 89 53 31 42 30 38 24 92 68 100 77 13 60 59 98 24 34 7 28 68 24 22 15 6 47 36 81 23 57 66 1 7 63 99 59 52 67 90 28 18 46 35 34 37 15 1 87 82 14 57 0 38 80 68 19 50 7 13 40 52 9 35 48 45 70 3 55 91 56 2 63 39 36 64 72 34 
54 57 74 68 80 4 13 64 82 43 14 76 19 71 23 31 59 21 79 89 52 10 72 87 65 7 33 25 58 87 6 62 25 82 25 18 38 16 50 39 97 50 49 20 2 82 42 88 19 97 62 74 97 55 62 6 100 1 11 92 55 70 93 61 47 76 78 25 28 51 81 45 51 54 57 87 93 7 29 48 66 52 31 47 95 69 46 98 24 92 88 16 13 1 13 73 5 34 67 42 53 79 38 0 36 12 54 52 19 19 4 32 26 66 48 89 69 30 70 14 83 78 19 38 73 90 20 46 
37 79 52 98 39 29 69 39 48 65 32 74 15 25 13 31 24 19 63 10 19 100 53 46 28 43 88 77 95 44 81 90 68 72 90 100 93 87 84 96 17 66 33 59 23 22 43 49 84 85 23 66 72 82 18 38 15 27 14 44 68 28 92 79 19 13 8 70 27 17 20 63 55 77 73 76 59 31 30 63 78 62 46 48 89 27 98 96 48 95 90 15 83 43 67 67 64 30 87 44 19 14 80 36 0 48 83 8 72 11 72 4 97 35 81 31 70 20 36 99 81 30 58 18 65 16 56 50 
84 26 51 91 47 44 99 36 88 15 77 93 63 28 88 10 55 9 99 7 40 100 44 68 80 5 69 17 77 99 90 88 86 63 41 12 46 86 17 86 35 11 28 40 37 88 84 71 37 88 46 66 96 100 18 86 20 2 63 17 8 36 91 62 55 37 26 19 31 84 29 69 6 87 64 26 82 56 58 48 85 57 46 37 83 38 97 59 97 67 57 80 57 77 94 73 99 55 24 33 16 20 68 12 48 0 71 75 79 48 55 53 8 51 43 40 6 17 35 19 65 46 20 89 78 28 45 25 
80 50 73 62 54 13 13 49 72 6 14 50 12 95 81 20 21 14 25 8 83 81 14 35 82 11 93 25 35 50 21 76 17 49 26 53 57 49 74 86 82 49 84 48 21 62 45 82 59 70 11 86 82 28 94 88 11 38 17 58 5 59 89 82 60 26 10 78 2 46 48 7 16 92 19 49 90 99 2 12 51 28 16 7 14 87 49 40 28 31 35 81 80 66 76 19 79 5 15 83 93 39 19 54 83 71 0 71 16 16 57 45 54 75 19 66 22 68 97 36 14 41 99 15 63 16 33 78 
31 36 20 13 72 26 22 50 63 39 30 10 5 26 30 28 35 25 86 87 72 15 70 9 32 50 75 47 1 58 32 64 22 15 59 17 11 92 87 12 41 24 63 10 23 10 74 6 45 60 24 37 84 89 40 1 26 82 49 42 100 83 36 57 64 43 79 49 8 70 47 62 69 91 79 83 71 59 91 74 59 98 53 95 87 88 69 78 20 66 11 41 95 89 5 72 68 20 31 79 47 54 50 52 8 75 71 0 98 27 37 64 42 70 47 7 64 2 61 72 51 23 53 38 79 11 29 6 
